BldgID,YearBuilt
NJBF000056927,1940
NJBF000063900,1920
NJBF000055231,1969
NJBF000051906,1990
NJBF000060637,1940
NJBF000053082,1950
NJBF000058317,1985
NJBF000071350,2010
NJBF000062460,1940
NJBF000071025,1923
NJBF000072580,1900
NJBF000065892,1981
NJBF000051613,1910
NJBF000051626,1965
NJBF000052513,1991
NJBF000057132,1952
NJBF000069826,1900
NJBF000052794,1952
NJBF000058683,1928
NJBF000054643,1950
NJBF000060551,1960
NJBF000055523,1961
NJBF000052732,2016
NJBF000071441,2000
NJBF000071405,2000
NJBF000066889,1986
NJBF000069009,1969
NJBF000057002,1940
NJBF000062015,1974
NJBF000071055,1980
NJBF000068546,1900
NJBF000051862,1977
NJBF000053986,1954
NJBF000060313,1940
NJBF000062436,1973
NJBF000072641,2008
NJBF000065018,1969
NJBF000051996,1930
NJBF000092050,1980
NJBF000076482,1989
NJBF000055059,1966
NJBF000074358,1950
NJBF000056838,1987
NJBF000062749,1985
NJBF000053678,1923
NJBF000060030,1930
NJBF000064249,1940
NJBF000051794,2006
NJBF000055542,1964
NJBF000060133,1946
NJBF000064076,1974
NJBF000053622,2008
NJBF000057007,1975
NJBF000064019,1900
NJBF000053438,2010
NJBF000055467,1950
NJBF000057322,1945
NJBF000057978,1955
NJBF000070274,1910
NJBF000070999,2000
NJBF000055847,1925
NJBF000092327,1991
NJBF000054830,1956
NJBF000069359,1900
NJBF000083067,1977
NJBF000055038,1923
NJBF000052157,1969
NJBF000069258,1969
NJBF000072567,1950
NJBF000063220,1925
NJBF000068621,1900
NJBF000065042,1945
NJBF000059219,1950
NJBF000064111,1929
NJBF000056821,1985
NJBF000083503,1989
NJBF000064674,1929
NJBF000066897,1900
NJBF000055951,1951
NJBF000059913,1960
NJBF000086814,1986
NJBF000068770,1969
NJBF000059429,1960
NJBF000055379,1964
NJBF000062807,1960
NJBF000083525,1962
NJBF000071178,1900
NJBF000066239,1974
NJBF000068218,1900
NJBF000068822,1900
NJBF000056019,1969
NJBF000067745,1969
NJBF000067476,1969
NJBF000067380,1969
NJBF000058518,1969
NJBF000069279,1900
NJBF000061915,1950
NJBF000068348,1900
NJBF000069635,1969
NJBF000069628,1969
NJBF000054364,1962
NJBF000061407,1965
NJBF000070323,1969
NJBF000058979,1925
NJBF000055601,1968
NJBF000087708,1930
NJBF000087717,1930
NJBF000051074,1930
NJBF000066501,1900
NJBF000057733,1947
NJBF000072820,1969
NJBF000059994,1994
NJBF000056591,1943
NJBF000057423,2012
NJBF000051820,1969
NJBF000062313,1924
NJBF000075023,1954
NJBF000067774,1987
NJBF000065948,1969
NJBF000066030,1969
NJBF000063402,1920
NJBF000068691,1928
NJBF000055656,1935
NJBF000083278,1966
NJBF000070157,1969
NJBF000055045,1961
NJBF000051556,1995
NJBF000056982,1971
NJBF000057090,1955
NJBF000051285,1899
NJBF000065677,1957
NJBF000053393,1940
NJBF000054919,1970
NJBF000064275,1960
NJBF000067469,1969
NJBF000056758,1994
NJBF000056734,1994
NJBF000074021,1925
NJBF000060516,1920
NJBF000073776,1925
NJBF000071500,1900
NJBF000056632,1970
NJBF000051339,1980
NJBF000066856,1974
NJBF000067004,1900
NJBF000053499,1950
NJBF000057951,1930
NJBF000083372,1990
NJBF000082084,1988
NJBF000051608,2002
NJBF000055925,2015
NJBF000070399,2008
NJBF000069375,1969
NJBF000069340,1969
NJBF000082815,1952
NJBF000057829,1925
NJBF000065900,1900
NJBF000083134,1987
NJBF000064188,1930
NJBF000059763,1930
NJBF000066073,1990
NJBF000062629,1954
NJBF000058638,1950
NJBF000062263,1962
NJBF000054841,1956
NJBF000058433,2017
NJBF000060966,1968
NJBF000066362,1840
NJBF000066394,1840
NJBF000055327,1965
NJBF000053667,1940
NJBF000053645,1940
NJBF000057714,1960
NJBF000065341,1967
NJBF000061926,1989
NJBF000057720,1965
NJBF000072522,1969
NJBF000069872,1900
NJBF000057379,1958
NJBF000065443,1955
NJBF000072847,1900
NJBF000054074,1955
NJBF000072486,1969
NJBF000067331,1980
NJBF000065165,1900
NJBF000059773,1998
NJBF000056731,1955
NJBF000064523,1987
NJBF000058183,1960
NJBF000064098,1930
NJBF000054343,1946
NJBF000061161,1970
NJBF000065356,1997
NJBF000065252,1997
NJBF000058338,2006
NJBF000060642,1950
NJBF000070459,1969
NJBF000056360,1925
NJBF000086574,1969
NJBF000056542,1925
NJBF000053897,1955
NJBF000060639,1940
NJBF000065276,1950
NJBF000051308,1986
NJBF000072789,1900
NJBF000074316,1969
NJBF000081901,1990
NJBF000073592,1969
NJBF000079135,2002
NJBF000079539,1953
NJBF000077980,1955
NJBF000078621,1983
NJBF000074622,1940
NJBF000074504,1955
NJBF000080341,1978
NJBF000077808,1971
NJBF000073598,1975
NJBF000078377,1954
NJBF000076435,1955
NJBF000076994,1955
NJBF000076258,1988
NJBF000077216,1954
NJBF000078013,1938
NJBF000073441,1975
NJBF000079583,1977
NJBF000079063,1986
NJBF000076501,2017
NJBF000077374,1951
NJBF000080712,1964
NJBF000075952,1969
NJBF000073157,1975
NJBF000077949,2007
NJBF000074065,1969
NJBF000075827,1969
NJBF000079742,1969
NJBF000079932,1962
NJBF000080662,1985
NJBF000080139,1977
NJBF000077824,1960
NJBF000079497,1960
NJBF000079874,1950
NJBF000080994,1981
NJBF000080781,1950
NJBF000080752,1965
NJBF000078059,1969
NJBF000077629,1953
NJBF000074326,1980
NJBF000081526,1989
NJBF000078875,1969
NJBF000078864,1969
NJBF000076483,2003
NJBF000074254,1951
NJBF000074280,1951
NJBF000077487,1953
NJBF000080301,1976
NJBF000078019,1969
NJBF000073628,1950
NJBF000078040,1955
NJBF000078022,2007
NJBF000078132,1955
NJBF000075970,1947
NJBF000079394,1982
NJBF000080668,1972
NJBF000076522,1960
NJBF000075437,1954
NJBF000078901,1950
NJBF000073740,2000
NJBF000079075,1955
NJBF000078135,1954
NJBF000078128,1948
NJBF000078116,1954
NJBF000076344,1964
NJBF000081089,1973
NJBF000080530,1977
NJBF000074611,1969
NJBF000082646,2004
NJBF000074954,1968
NJBF000080003,1969
NJBF000077222,1950
NJBF000078633,1950
NJBF000073559,1975
NJBF000080744,1999
NJBF000081747,1985
NJBF000077655,1946
NJBF000075266,1968
NJBF000079641,1960
NJBF000081940,1948
NJBF000078933,1960
NJBF000076012,1969
NJBF000081576,1970
NJBF000080308,1970
NJBF000080957,1991
NJBF000052303,1969
NJBF000081307,1970
NJBF000075083,1968
NJBF000082198,1941
NJBF000082211,1941
NJBF000080828,1989
NJBF000078405,1958
NJBF000075656,1974
NJBF000081228,1950
NJBF000080980,2016
NJBF000075784,1956
NJBF000073185,1975
NJBF000081617,1969
NJBF000081568,1988
NJBF000075838,1969
NJBF000079412,1955
NJBF000082344,1971
NJBF000076247,1956
NJBF000081599,1960
NJBF000075446,1968
NJBF000077634,1970
NJBF000082098,2003
NJBF000074185,1925
NJBF000074224,1925
NJBF000082293,2007
NJBF000082213,2001
NJBF000080698,1997
NJBF000078884,1969
NJBF000080652,1989
NJBF000081348,1965
NJBF000081283,1965
NJBF000082011,1960
NJBF000076735,1969
NJBF000080937,1967
NJBF000082496,1984
NJBF000082482,1985
NJBF000082565,1978
NJBF000079504,1950
NJBF000081139,1988
NJBF000081182,1988
NJBF000079469,2011
NJBF000080328,1962
NJBF000075155,1969
NJBF000079509,1962
NJBF000079381,1962
NJBF000079363,1967
NJBF000076016,1970
NJBF000075316,1968
NJBF000076800,1974
NJBF000052225,1974
NJBF000080225,2007
NJBF000077665,1958
NJBF000077673,1945
NJBF000076713,1969
NJBF000076801,1950
NJBF000077653,1954
NJBF000080626,1957
NJBF000074339,1970
NJBF000073200,1975
NJBF000073796,1986
NJBF000080149,1972
NJBF000074816,1969
NJBF000082229,2000
NJBF000077664,1950
NJBF000079559,1980
NJBF000052185,1987
NJBF000076077,1955
NJBF000075662,1988
NJBF000080588,1995
NJBF000080102,1971
NJBF000075423,1969
NJBF000081003,1972
NJBF000080991,1972
NJBF000082161,1925
NJBF000081483,1970
NJBF000074493,1986
NJBF000076521,1969
NJBF000075756,1952
NJBF000051919,1959
NJBF000079873,1968
NJBF000081672,1989
NJBF000076428,2008
NJBF000076895,1954
NJBF000080166,1969
NJBF000080637,2002
NJBF000076910,1972
NJBF000075414,1983
NJBF000074544,1969
NJBF000077942,1956
NJBF000077029,1956
NJBF000075987,2006
NJBF000080054,1988
NJBF000081540,1960
NJBF000081550,1960
NJBF000080986,1985
NJBF000075893,2005
NJBF000078718,1930
NJBF000076954,1969
NJBF000080241,1950
NJBF000075396,1968
NJBF000077161,1954
NJBF000081505,1988
NJBF000081602,1970
NJBF000074704,1987
NJBF000075177,1987
NJBF000075211,1984
NJBF000078535,1950
NJBF000078967,1950
NJBF000077321,1969
NJBF000079024,1966
NJBF000077630,1958
NJBF000079957,1973
NJBF000077201,1952
NJBF000073594,1975
NJBF000077698,2005
NJBF000076038,2006
NJBF000076246,1952
NJBF000078966,1950
NJBF000078980,2016
NJBF000081600,1987
NJBF000076879,1969
NJBF000082083,1969
NJBF000080831,1971
NJBF000081871,1924
NJBF000079151,1952
NJBF000074676,1969
NJBF000080148,1980
NJBF000080167,1980
NJBF000080029,1953
NJBF000082371,1978
NJBF000079061,2006
NJBF000078704,1956
NJBF000076663,2000
NJBF000079725,1972
NJBF000079728,1984
NJBF000077194,2007
NJBF000080730,1997
NJBF000077354,2007
NJBF000077846,1960
NJBF000081939,1954
NJBF000079080,1953
NJBF000076819,1944
NJBF000079859,2014
NJBF000075400,1968
NJBF000078113,1954
NJBF000078756,1948
NJBF000078543,1984
NJBF000079892,2017
NJBF000080180,1978
NJBF000074308,1984
NJBF000079901,1953
NJBF000079156,1976
NJBF000080453,1971
NJBF000079841,2004
NJBF000052202,1974
NJBF000077069,1955
NJBF000075554,1984
NJBF000079506,1967
NJBF000082266,1930
NJBF000075091,1968
NJBF000075053,1968
NJBF000075624,2004
NJBF000081390,1987
NJBF000074350,1969
NJBF000078089,2002
NJBF000079202,1966
NJBF000075164,1964
NJBF000081024,1979
NJBF000074667,1971
NJBF000077074,1940
NJBF000079356,1958
NJBF000079354,1962
NJBF000078685,1946
NJBF000073402,1975
NJBF000075895,1969
NJBF000075640,1984
NJBF000074514,1968
NJBF000075203,2009
NJBF000079692,1984
NJBF000082169,1927
NJBF000078654,1949
NJBF000077456,1955
NJBF000081020,1969
NJBF000079168,1966
NJBF000076303,1969
NJBF000082452,1989
NJBF000077475,1962
NJBF000077328,1952
NJBF000078162,1956
NJBF000075650,1981
NJBF000074428,1968
NJBF000078773,1955
NJBF000077997,1958
NJBF000078049,1954
NJBF000078027,1954
NJBF000074873,1969
NJBF000079988,1977
NJBF000077992,1969
NJBF000077072,1958
NJBF000079251,1969
NJBF000075565,1955
NJBF000075940,1988
NJBF000074422,1968
NJBF000075416,1984
NJBF000073727,1969
NJBF000077820,1952
NJBF000075101,1969
NJBF000075060,1952
NJBF000082214,1895
NJBF000078033,1956
NJBF000080694,1999
NJBF000081435,2000
NJBF000077626,1956
NJBF000082047,1962
NJBF000076710,1969
NJBF000080343,1948
NJBF000078305,2001
NJBF000079600,1953
NJBF000081060,1952
NJBF000081049,1986
NJBF000081667,1988
NJBF000077486,1983
NJBF000080713,1969
NJBF000077470,1954
NJBF000078319,1950
NJBF000079232,1973
NJBF000079928,1980
NJBF000078242,1969
NJBF000080961,1968
NJBF000080894,1968
NJBF000082615,1969
NJBF000078335,1959
NJBF000076325,1948
NJBF000077981,1954
NJBF000080244,1977
NJBF000081104,1957
NJBF000078650,1997
NJBF000080474,1963
NJBF000080467,1963
NJBF000076460,1969
NJBF000079014,1955
NJBF000074388,2001
NJBF000075709,1972
NJBF000078363,1946
NJBF000080445,1970
NJBF000079144,1953
NJBF000080460,1972
NJBF000080482,1958
NJBF000081680,1987
NJBF000076940,1956
NJBF000074580,1984
NJBF000077447,1960
NJBF000073466,1975
NJBF000073484,1972
NJBF000077476,1954
NJBF000079472,1977
NJBF000079842,1969
NJBF000081181,1968
NJBF000081885,1980
NJBF000075327,1954
NJBF000074566,1969
NJBF000077285,1961
NJBF000081522,1965
NJBF000074942,1968
NJBF000075564,1954
NJBF000077293,2005
NJBF000079702,1972
NJBF000077886,2009
NJBF000081517,1982
NJBF000081930,1958
NJBF000081918,1958
NJBF000081017,1972
NJBF000073717,2000
NJBF000081920,1950
NJBF000078833,1930
NJBF000080443,1967
NJBF000076465,1969
NJBF000080147,1950
NJBF000074586,1929
NJBF000079125,1950
NJBF000079263,1962
NJBF000080408,1969
NJBF000076771,1952
NJBF000075575,1984
NJBF000078170,2016
NJBF000075328,1968
NJBF000076404,1969
NJBF000075245,1952
NJBF000078379,1973
NJBF000076377,1955
NJBF000079346,1953
NJBF000078216,1950
NJBF000079913,1972
NJBF000081495,1986
NJBF000075485,2000
NJBF000079979,2012
NJBF000075490,1968
NJBF000079112,1925
NJBF000081851,1930
NJBF000075025,1987
NJBF000074916,1984
NJBF000074606,2001
NJBF000079218,1955
NJBF000082158,1927
NJBF000082524,1984
NJBF000081147,1986
NJBF000075054,1968
NJBF000080169,1976
NJBF000077305,1968
NJBF000081310,1989
NJBF000082205,1927
NJBF000073051,1975
NJBF000073702,1989
NJBF000081942,1930
NJBF000079365,1958
NJBF000073869,1987
NJBF000080565,1999
NJBF000081707,2007
NJBF000075297,1968
NJBF000073546,1975
NJBF000081888,1927
NJBF000079326,1953
NJBF000079345,1953
NJBF000079616,1965
NJBF000077951,1970
NJBF000074524,1987
NJBF000081795,1969
NJBF000077875,1956
NJBF000081005,1985
NJBF000077070,1956
NJBF000077025,1954
NJBF000082290,1910
NJBF000077837,1930
NJBF000076619,2013
NJBF000082752,1982
NJBF000080038,2015
NJBF000074859,1968
NJBF000078900,1969
NJBF000079234,1960
NJBF000073563,1975
NJBF000079644,1950
NJBF000074891,2011
NJBF000076055,1977
NJBF000079615,1969
NJBF000074705,1987
NJBF000077708,1955
NJBF000074335,1969
NJBF000079476,1956
NJBF000075124,1940
NJBF000075059,1940
NJBF000077496,1960
NJBF000077881,1952
NJBF000076475,1952
NJBF000077767,2005
NJBF000077136,1955
NJBF000077182,1952
NJBF000076096,1943
NJBF000079278,1962
NJBF000076164,1949
NJBF000076820,1948
NJBF000076786,1983
NJBF000076808,1972
NJBF000076841,1925
NJBF000076655,1994
NJBF000077874,1970
NJBF000080150,1979
NJBF000075102,1948
NJBF000080969,1985
NJBF000081263,1964
NJBF000078434,1953
NJBF000081109,1990
NJBF000081116,2001
NJBF000080515,1978
NJBF000081313,1958
NJBF000080597,1973
NJBF000077387,2004
NJBF000080958,1991
NJBF000080706,2000
NJBF000080658,1985
NJBF000080561,1977
NJBF000077376,1955
NJBF000078567,1960
NJBF000081261,2000
NJBF000081292,1986
NJBF000080718,1980
NJBF000074538,1981
NJBF000080136,1977
NJBF000081151,1971
NJBF000080976,1997
NJBF000080943,1996
NJBF000081199,1985
NJBF000075092,1977
NJBF000081493,2012
NJBF000080639,1974
NJBF000078566,1953
NJBF000078227,1969
NJBF000077865,1969
NJBF000081405,1965
NJBF000078575,1950
NJBF000078564,1966
NJBF000081340,1987
NJBF000080847,1986
NJBF000080815,2000
NJBF000080953,1980
NJBF000074115,1978
NJBF000081286,1996
NJBF000080636,1999
NJBF000076902,2011
NJBF000074192,1930
NJBF000080270,1965
NJBF000081201,1975
NJBF000077880,1950
NJBF000079858,1969
NJBF000077896,1958
NJBF000078869,1957
NJBF000080630,1980
NJBF000080606,1986
NJBF000079410,1982
NJBF000079401,1982
NJBF000077623,1956
NJBF000080941,1996
NJBF000079432,1964
NJBF000074645,1969
NJBF000074710,1969
NJBF000074776,1950
NJBF000077367,2014
NJBF000081441,1955
NJBF000081295,1988
NJBF000080628,1972
NJBF000080645,1969
NJBF000080563,1986
NJBF000079414,1980
NJBF000079006,1955
NJBF000076557,1969
NJBF000081124,1980
NJBF000074793,1968
NJBF000074169,1969
NJBF000081330,2014
NJBF000080643,1969
NJBF000078583,1969
NJBF000080826,1968
NJBF000080734,1951
NJBF000080709,2000
NJBF000074911,1969
NJBF000080890,2005
NJBF000076334,1954
NJBF000080620,1978
NJBF000080569,1965
NJBF000080745,1994
NJBF000081279,1962
NJBF000080469,1987
NJBF000080947,1986
NJBF000080923,2000
NJBF000080550,1972
NJBF000074600,1968
NJBF000074239,1980
NJBF000077339,1980
NJBF000078817,1952
NJBF000078797,1954
NJBF000078777,1952
NJBF000079773,1972
NJBF000079768,1972
NJBF000076821,1963
NJBF000079861,1989
NJBF000074267,1970
NJBF000076155,1952
NJBF000076494,1955
NJBF000078783,1984
NJBF000073433,1975
NJBF000076153,1964
NJBF000079698,1960
NJBF000079681,1979
NJBF000079724,1981
NJBF000079711,1960
NJBF000079706,1987
NJBF000078677,1957
NJBF000079547,1965
NJBF000078656,1950
NJBF000079470,1953
NJBF000078079,1945
NJBF000078105,1969
NJBF000078124,1962
NJBF000078137,1962
NJBF000076156,1940
NJBF000079450,1951
NJBF000073386,1975
NJBF000075927,1962
NJBF000073414,1975
NJBF000078651,1949
NJBF000078034,1969
NJBF000079494,1983
NJBF000077924,2013
NJBF000078558,1950
NJBF000075889,1976
NJBF000073384,1975
NJBF000077845,2013
NJBF000077905,1969
NJBF000077923,1958
NJBF000077920,1962
NJBF000076525,1952
NJBF000076504,1950
NJBF000076493,1950
NJBF000076505,1950
NJBF000077554,1926
NJBF000077504,2009
NJBF000077516,2009
NJBF000077492,1969
NJBF000076040,1948
NJBF000079439,2003
NJBF000075280,1984
NJBF000075887,1956
NJBF000077490,1955
NJBF000074874,1968
NJBF000076160,1952
NJBF000077499,1934
NJBF000076000,1962
NJBF000075347,1964
NJBF000075512,1969
NJBF000075081,1968
NJBF000075393,1974
NJBF000075703,1954
NJBF000074975,1968
NJBF000074978,1968
NJBF000075694,1968
NJBF000075733,1960
NJBF000075665,1968
NJBF000075500,1988
NJBF000075968,1972
NJBF000075242,1969
NJBF000075339,1935
NJBF000075884,1969
NJBF000076005,1969
NJBF000075971,1947
NJBF000078620,2014
NJBF000076683,1969
NJBF000076687,1958
NJBF000075998,1984
NJBF000077520,1957
NJBF000078655,1954
NJBF000075740,1984
NJBF000077212,2011
NJBF000075924,1969
NJBF000076366,1955
NJBF000077670,1954
NJBF000079237,1972
NJBF000075956,1950
NJBF000074687,1968
NJBF000052288,2002
NJBF000052268,2003
NJBF000074736,1968
NJBF000077728,1954
NJBF000077727,1955
NJBF000076312,1952
NJBF000078419,1957
NJBF000073900,1969
NJBF000081607,1961
NJBF000081763,1966
NJBF000081610,2005
NJBF000081766,1979
NJBF000080832,1969
NJBF000081606,1989
NJBF000078601,1957
NJBF000078580,1980
NJBF000081251,1982
NJBF000073724,1987
NJBF000080997,2006
NJBF000080971,1957
NJBF000081234,1965
NJBF000081134,1953
NJBF000081282,1950
NJBF000081042,1972
NJBF000080939,1966
NJBF000080915,1966
NJBF000081014,1985
NJBF000080920,1966
NJBF000081072,2001
NJBF000081077,1986
NJBF000081071,1955
NJBF000081028,1985
NJBF000080967,1977
NJBF000080948,1988
NJBF000081084,1948
NJBF000080720,1952
NJBF000080842,1989
NJBF000080823,2005
NJBF000080844,1970
NJBF000080526,1969
NJBF000080598,1966
NJBF000080623,1984
NJBF000080576,1976
NJBF000080511,1969
NJBF000080690,1974
NJBF000080494,1972
NJBF000080512,1985
NJBF000080554,1955
NJBF000080621,1969
NJBF000080444,1992
NJBF000078423,1952
NJBF000075860,1947
NJBF000076620,1969
NJBF000075865,1988
NJBF000079995,1971
NJBF000080028,1982
NJBF000078346,2004
NJBF000076647,1952
NJBF000077853,1970
NJBF000079210,1950
NJBF000080162,1979
NJBF000080177,1981
NJBF000078264,1956
NJBF000080179,1985
NJBF000077718,2016
NJBF000080372,1972
NJBF000080119,1969
NJBF000080410,1987
NJBF000079883,1955
NJBF000079840,1955
NJBF000079810,1986
NJBF000079785,1980
NJBF000079866,1968
NJBF000079658,2005
NJBF000079877,1973
NJBF000079857,1968
NJBF000079651,1981
NJBF000079622,1950
NJBF000079631,1981
NJBF000079699,1965
NJBF000079526,1955
NJBF000079686,1952
NJBF000079741,2001
NJBF000079756,1972
NJBF000079475,1935
NJBF000079483,1951
NJBF000078852,1984
NJBF000078450,1954
NJBF000079093,1982
NJBF000079020,1955
NJBF000079053,1969
NJBF000078994,1953
NJBF000079045,1958
NJBF000078815,1940
NJBF000078225,1953
NJBF000078627,1950
NJBF000078239,1950
NJBF000078235,1979
NJBF000078510,1930
NJBF000078473,1955
NJBF000078381,1960
NJBF000078057,1970
NJBF000078131,2006
NJBF000078147,1950
NJBF000077912,1956
NJBF000077786,1978
NJBF000077397,2006
NJBF000077532,1958
NJBF000077547,1958
NJBF000073382,1975
NJBF000077515,1954
NJBF000073372,1978
NJBF000073427,1975
NJBF000077085,1955
NJBF000077478,1954
NJBF000077065,2002
NJBF000077142,1950
NJBF000075009,1969
NJBF000074545,1968
NJBF000076657,1955
NJBF000073339,1975
NJBF000073329,1975
NJBF000074661,1968
NJBF000074015,1987
NJBF000074894,1968
NJBF000080538,2016
NJBF000079849,1969
NJBF000074590,1971
NJBF000074588,1968
NJBF000079645,1969
NJBF000074578,1969
NJBF000074613,1969
NJBF000074636,2008
NJBF000079143,1969
NJBF000079033,2013
NJBF000080143,1928
NJBF000080084,1928
NJBF000080263,1990
NJBF000074484,1969
NJBF000078490,1948
